claim_id,worker_id,zone_id,week_start_date,claim_timestamp,disruption_event_id,gps_deviation_score,device_id,device_id_reuse_count,syndicate_cluster_flag,weather_verification_discrepancy,claim_vs_event_gap_minutes,claims_per_worker_per_month,claimed_amount,approved_amount,is_fraud_label
CLM_80873,W_9cdf237c48dd25f3,ZONE_BOM_01,2026-07-06,2026-07-09 00:35:00,EVT_ZONE_BOM_01_20260706,2.6,DEV_eb054619fa9e,1,False,0.03,35,3,1348.13,1348.13,0
CLM_80874,W_9cdf237c48dd25f3,ZONE_BOM_01,2026-07-13,2026-07-17 00:24:00,EVT_ZONE_BOM_01_20260713,1.45,DEV_eb054619fa9e,1,False,0.05,24,3,770.55,770.55,0
CLM_80875,W_9cdf237c48dd25f3,ZONE_BOM_01,2026-07-20,2026-07-25 00:56:00,EVT_ZONE_BOM_01_20260720,1.37,DEV_eb054619fa9e,1,False,0.09,56,3,1564.55,1564.55,0
CLM_80876,W_9cdf237c48dd25f3,ZONE_BOM_01,2026-07-27,2026-08-01 00:57:00,EVT_ZONE_BOM_01_20260727,0.57,DEV_eb054619fa9e,1,False,0.0,57,2,849.95,849.95,0
CLM_80877,W_9cdf237c48dd25f3,ZONE_BOM_01,2026-08-03,2026-08-05 00:49:00,EVT_ZONE_BOM_01_20260803,0.94,DEV_eb054619fa9e,1,False,0.03,49,2,714.63,714.63,0
CLM_80878,W_9cdf237c48dd25f3,ZONE_BOM_01,2026-08-10,2026-08-11 00:19:00,EVT_ZONE_BOM_01_20260810,0.02,DEV_eb054619fa9e,1,False,0.08,19,1,332.64,332.64,0
CLM_80879,W_9cdf237c48dd25f3,ZONE_BOM_01,2026-08-17,2026-08-19 00:46:00,EVT_ZONE_BOM_01_20260817,1.51,DEV_eb054619fa9e,1,False,0.04,46,1,899.77,899.77,0
CLM_80880,W_3a23c9187ff0abfa,ZONE_DEL_01,2026-06-29,2026-07-01 01:38:00,EVT_ZONE_DEL_01_20260629,2.04,DEV_7b50e9d2a0c5,1,False,0.09,98,2,738.45,738.45,0
CLM_80881,W_3a23c9187ff0abfa,ZONE_DEL_01,2026-07-06,2026-07-08 00:23:00,EVT_ZONE_DEL_01_20260706,0.8,DEV_7b50e9d2a0c5,1,False,0.08,23,3,2853.23,2853.23,0
CLM_80882,W_3a23c9187ff0abfa,ZONE_DEL_01,2026-07-20,2026-07-23 01:19:00,EVT_ZONE_DEL_01_20260720,1.02,DEV_7b50e9d2a0c5,1,False,0.05,79,1,826.22,826.22,0
CLM_80883,W_3a23c9187ff0abfa,ZONE_DEL_01,2026-08-03,2026-08-07 00:45:00,EVT_ZONE_DEL_01_20260803,1.04,DEV_7b50e9d2a0c5,1,False,0.08,45,3,2591.98,2591.98,0
CLM_80884,W_3a23c9187ff0abfa,ZONE_DEL_01,2026-08-17,2026-08-19 01:29:00,EVT_ZONE_DEL_01_20260817,0.19,DEV_7b50e9d2a0c5,1,False,0.04,89,1,587.75,587.75,0
CLM_80885,W_cb4616b01f45e042,ZONE_MAA_01,2026-07-06,2026-07-08 00:33:00,EVT_ZONE_MAA_01_20260706,0.4,DEV_f0f0eb20180d,1,False,0.08,33,4,664.93,664.93,0
CLM_80886,W_cb4616b01f45e042,ZONE_MAA_01,2026-09-14,2026-09-19 00:23:00,EVT_ZONE_MAA_01_20260914,0.4,DEV_f0f0eb20180d,1,False,0.03,23,5,594.77,594.77,0
CLM_80887,W_9d48291baa09deef,ZONE_DEL_01,2026-06-29,2026-07-04 01:15:00,EVT_ZONE_DEL_01_20260629,0.41,DEV_c25c38727ed4,1,False,0.06,75,1,637.27,637.27,0
CLM_80888,W_9d48291baa09deef,ZONE_DEL_01,2026-07-06,2026-07-11 00:31:00,EVT_ZONE_DEL_01_20260706,0.58,DEV_c25c38727ed4,1,False,0.03,31,3,2386.05,2386.05,0
CLM_80889,W_9d48291baa09deef,ZONE_DEL_01,2026-07-20,2026-07-23 00:34:00,EVT_ZONE_DEL_01_20260720,0.85,DEV_c25c38727ed4,1,False,0.06,34,2,598.38,598.38,0
CLM_80890,W_9d48291baa09deef,ZONE_DEL_01,2026-08-03,2026-08-05 00:05:00,EVT_ZONE_DEL_01_20260803,1.17,DEV_c25c38727ed4,1,False,0.05,5,2,2220.95,2220.95,0
CLM_80891,W_9d48291baa09deef,ZONE_DEL_01,2026-08-17,2026-08-22 00:33:00,EVT_ZONE_DEL_01_20260817,1.61,DEV_c25c38727ed4,1,False,0.05,33,2,562.51,562.51,0
CLM_80892,W_f5412363b47f900d,ZONE_MAA_01,2026-07-06,2026-07-09 00:22:00,EVT_ZONE_MAA_01_20260706,0.94,DEV_12892a3481a9,1,False,0.07,22,1,594.66,594.66,0
CLM_80893,W_f5412363b47f900d,ZONE_MAA_01,2026-09-14,2026-09-18 00:33:00,EVT_ZONE_MAA_01_20260914,0.33,DEV_12892a3481a9,1,False,0.07,33,3,479.91,479.91,0
CLM_80894,W_3386a59b9c0a2aae,ZONE_BOM_01,2026-06-29,2026-07-03 00:24:00,EVT_ZONE_BOM_01_20260629,0.52,DEV_1a67c9629765,1,False,0.03,24,1,3528.73,3528.73,0
CLM_80895,W_3386a59b9c0a2aae,ZONE_BOM_01,2026-07-06,2026-07-08 00:10:00,EVT_ZONE_BOM_01_20260706,0.44,DEV_1a67c9629765,1,False,0.06,10,4,3405.72,3405.72,0
CLM_80896,W_3386a59b9c0a2aae,ZONE_BOM_01,2026-07-13,2026-07-15 00:10:00,EVT_ZONE_BOM_01_20260713,0.05,DEV_1a67c9629765,1,False,0.07,10,4,1954.99,1954.99,0
CLM_80897,W_3386a59b9c0a2aae,ZONE_BOM_01,2026-07-20,2026-07-22 16:09:00,EVT_ZONE_BOM_01_20260720,1.82,DEV_1a67c9629765,1,False,0.09,2409,2,3551.47,0.0,1
CLM_80898,W_3386a59b9c0a2aae,ZONE_BOM_01,2026-07-27,2026-08-01 00:13:00,EVT_ZONE_BOM_01_20260727,2.22,DEV_1a67c9629765,1,False,0.09,13,3,2214.24,2214.24,0
CLM_80899,W_3386a59b9c0a2aae,ZONE_BOM_01,2026-08-03,2026-08-04 00:19:00,EVT_ZONE_BOM_01_20260803,2.07,DEV_1a67c9629765,1,False,0.09,19,2,1590.13,1590.13,0
CLM_80900,W_3386a59b9c0a2aae,ZONE_BOM_01,2026-08-10,2026-08-15 00:31:00,EVT_ZONE_BOM_01_20260810,0.99,DEV_1a67c9629765,1,False,0.04,31,2,1306.57,1306.57,0
CLM_80901,W_3386a59b9c0a2aae,ZONE_BOM_01,2026-08-17,2026-08-20 00:55:00,EVT_ZONE_BOM_01_20260817,0.68,DEV_1a67c9629765,1,False,0.0,55,1,2098.2,2098.2,0
CLM_80902,W_873f8ac4b9526329,ZONE_MAA_01,2026-07-06,2026-07-08 00:33:00,EVT_ZONE_MAA_01_20260706,1.11,DEV_9155b07f2ee7,1,False,0.08,33,3,480.79,480.79,0
CLM_80903,W_873f8ac4b9526329,ZONE_MAA_01,2026-09-14,2026-09-15 00:15:00,EVT_ZONE_MAA_01_20260914,1.17,DEV_9155b07f2ee7,1,False,0.03,15,2,481.5,481.5,0
CLM_80904,W_d34e33ebd708cab1,ZONE_BLR_01,2026-06-29,2026-07-03 00:15:00,EVT_ZONE_BLR_01_20260629,0.95,DEV_6f6ddf414286,1,False,0.01,15,6,204.55,204.55,0
CLM_80905,W_d34e33ebd708cab1,ZONE_BLR_01,2026-07-20,2026-07-22 02:41:00,EVT_ZONE_BLR_01_20260720,1.64,DEV_6f6ddf414286,1,False,0.05,161,3,174.4,174.4,0
CLM_80906,W_d34e33ebd708cab1,ZONE_BLR_01,2026-08-03,2026-08-06 01:09:00,EVT_ZONE_BLR_01_20260803,0.16,DEV_6f6ddf414286,1,False,0.05,69,4,728.17,728.17,0
CLM_80907,W_d34e33ebd708cab1,ZONE_BLR_01,2026-08-17,2026-08-19 00:42:00,EVT_ZONE_BLR_01_20260817,26.77,DEV_6f6ddf414286,1,False,0.06,42,1,240.17,0.0,1
CLM_80908,W_264dd3c395bc2451,ZONE_BOM_01,2026-06-29,2026-06-30 00:21:00,EVT_ZONE_BOM_01_20260629,2.22,DEV_f496c761d30a,1,False,0.02,21,2,3063.01,3063.01,0
CLM_80909,W_264dd3c395bc2451,ZONE_BOM_01,2026-07-06,2026-07-10 00:55:00,EVT_ZONE_BOM_01_20260706,0.74,DEV_f496c761d30a,1,False,0.09,55,1,3098.35,3098.35,0
CLM_80910,W_264dd3c395bc2451,ZONE_BOM_01,2026-07-13,2026-07-14 01:21:00,EVT_ZONE_BOM_01_20260713,1.99,DEV_f496c761d30a,1,False,0.01,81,4,1865.51,1865.51,0
CLM_80911,W_264dd3c395bc2451,ZONE_BOM_01,2026-07-20,2026-07-21 01:00:00,EVT_ZONE_BOM_01_20260720,0.38,DEV_f496c761d30a,1,False,0.05,60,3,3112.31,3112.31,0
CLM_80912,W_264dd3c395bc2451,ZONE_BOM_01,2026-07-27,2026-07-31 00:41:00,EVT_ZONE_BOM_01_20260727,3.78,DEV_f496c761d30a,1,False,0.09,41,1,1712.93,1712.93,0
CLM_80913,W_264dd3c395bc2451,ZONE_BOM_01,2026-08-03,2026-08-06 00:21:00,EVT_ZONE_BOM_01_20260803,0.3,DEV_f496c761d30a,1,False,0.08,21,5,1532.08,1532.08,0
CLM_80914,W_264dd3c395bc2451,ZONE_BOM_01,2026-08-10,2026-08-15 00:06:00,EVT_ZONE_BOM_01_20260810,0.12,DEV_f496c761d30a,1,False,0.04,6,6,1526.38,1526.38,0
CLM_80915,W_264dd3c395bc2451,ZONE_BOM_01,2026-08-17,2026-08-19 00:08:00,EVT_ZONE_BOM_01_20260817,2.5,DEV_f496c761d30a,1,False,0.07,8,1,2310.76,2310.76,0
CLM_80916,W_3851cbf9484039fd,ZONE_BLR_01,2026-06-29,2026-07-01 02:15:00,EVT_ZONE_BLR_01_20260629,0.9,DEV_376064d969ba,1,False,0.09,135,2,623.56,623.56,0
CLM_80917,W_3851cbf9484039fd,ZONE_BLR_01,2026-07-20,2026-07-23 01:53:00,EVT_ZONE_BLR_01_20260720,1.86,DEV_376064d969ba,1,False,0.01,113,3,699.92,699.92,0
CLM_80918,W_3851cbf9484039fd,ZONE_BLR_01,2026-08-03,2026-08-06 01:53:00,EVT_ZONE_BLR_01_20260803,0.76,DEV_376064d969ba,1,False,0.04,113,1,2149.74,2149.74,0
CLM_80919,W_3851cbf9484039fd,ZONE_BLR_01,2026-08-17,2026-08-21 00:08:00,EVT_ZONE_BLR_01_20260817,26.93,DEV_376064d969ba,1,False,0.0,8,2,547.64,0.0,1
CLM_80920,W_2c68e6f080b848c7,ZONE_BLR_01,2026-06-29,2026-07-02 04:23:00,EVT_ZONE_BLR_01_20260629,1.46,DEV_559af0280f32,1,False,0.08,1703,3,866.34,0.0,1
CLM_80921,W_2c68e6f080b848c7,ZONE_BLR_01,2026-07-20,2026-07-23 00:30:00,EVT_ZONE_BLR_01_20260720,0.54,DEV_559af0280f32,1,False,0.01,30,3,816.82,816.82,0
CLM_80922,W_2c68e6f080b848c7,ZONE_BLR_01,2026-08-03,2026-08-04 00:08:00,EVT_ZONE_BLR_01_20260803,2.0,DEV_559af0280f32,1,False,0.02,8,1,1348.24,1348.24,0
CLM_80923,W_2c68e6f080b848c7,ZONE_BLR_01,2026-08-17,2026-08-18 00:57:00,EVT_ZONE_BLR_01_20260817,0.49,DEV_559af0280f32,1,False,0.09,57,1,626.56,626.56,0
CLM_80924,W_f645fd9efe1240f5,ZONE_DEL_01,2026-06-29,2026-06-30 01:45:00,EVT_ZONE_DEL_01_20260629,0.33,DEV_5af2b4676691,1,False,0.04,105,2,199.48,199.48,0
CLM_80925,W_f645fd9efe1240f5,ZONE_DEL_01,2026-07-06,2026-07-07 00:16:00,EVT_ZONE_DEL_01_20260706,0.26,DEV_5af2b4676691,1,False,0.03,16,1,1039.73,1039.73,0
CLM_80926,W_f645fd9efe1240f5,ZONE_DEL_01,2026-07-20,2026-07-21 01:09:00,EVT_ZONE_DEL_01_20260720,2.26,DEV_5af2b4676691,1,False,0.07,69,1,308.24,308.24,0
CLM_80927,W_f645fd9efe1240f5,ZONE_DEL_01,2026-08-03,2026-08-05 00:12:00,EVT_ZONE_DEL_01_20260803,0.89,DEV_5af2b4676691,1,False,0.01,12,3,870.27,870.27,0
CLM_80928,W_f645fd9efe1240f5,ZONE_DEL_01,2026-08-17,2026-08-21 00:43:00,EVT_ZONE_DEL_01_20260817,1.08,DEV_5af2b4676691,1,False,0.97,43,3,219.55,0.0,1
CLM_80929,W_7b5f20e591e32066,ZONE_DEL_01,2026-06-29,2026-07-04 00:50:00,EVT_ZONE_DEL_01_20260629,2.69,DEV_2fe00e26fe1e,1,False,0.06,50,2,566.77,566.77,0
CLM_80930,W_7b5f20e591e32066,ZONE_DEL_01,2026-07-06,2026-07-07 00:17:00,EVT_ZONE_DEL_01_20260706,0.11,DEV_2fe00e26fe1e,1,False,0.02,17,1,2634.67,2634.67,0
CLM_80931,W_7b5f20e591e32066,ZONE_DEL_01,2026-07-20,2026-07-21 02:11:00,EVT_ZONE_DEL_01_20260720,1.6,DEV_2fe00e26fe1e,1,False,0.08,131,2,1018.88,1018.88,0
CLM_80932,W_7b5f20e591e32066,ZONE_DEL_01,2026-08-03,2026-08-06 00:33:00,EVT_ZONE_DEL_01_20260803,0.2,DEV_2fe00e26fe1e,1,False,0.02,33,3,2525.51,2525.51,0
CLM_80933,W_7b5f20e591e32066,ZONE_DEL_01,2026-08-17,2026-08-20 00:15:00,EVT_ZONE_DEL_01_20260817,1.71,DEV_2fe00e26fe1e,1,False,0.09,15,3,542.0,542.0,0
CLM_80934,W_eaa55ea6b2dd6b5a,ZONE_BOM_01,2026-06-29,2026-06-30 00:11:00,EVT_ZONE_BOM_01_20260629,1.79,DEV_90e7424d775b,1,False,0.05,11,3,1189.8,1189.8,0
CLM_80935,W_eaa55ea6b2dd6b5a,ZONE_BOM_01,2026-07-06,2026-07-08 00:11:00,EVT_ZONE_BOM_01_20260706,0.52,DEV_90e7424d775b,1,False,0.08,11,1,1026.94,1026.94,0
CLM_80936,W_eaa55ea6b2dd6b5a,ZONE_BOM_01,2026-07-13,2026-07-16 01:25:00,EVT_ZONE_BOM_01_20260713,0.38,DEV_90e7424d775b,1,False,0.08,85,2,478.89,478.89,0
CLM_80937,W_eaa55ea6b2dd6b5a,ZONE_BOM_01,2026-07-20,2026-07-24 00:13:00,EVT_ZONE_BOM_01_20260720,3.91,DEV_90e7424d775b,1,False,0.0,13,3,1199.37,1199.37,0
CLM_80938,W_eaa55ea6b2dd6b5a,ZONE_BOM_01,2026-07-27,2026-07-31 00:12:00,EVT_ZONE_BOM_01_20260727,0.4,DEV_90e7424d775b,1,False,0.05,12,1,511.16,511.16,0
CLM_80939,W_eaa55ea6b2dd6b5a,ZONE_BOM_01,2026-08-03,2026-08-06 00:49:00,EVT_ZONE_BOM_01_20260803,0.93,DEV_90e7424d775b,1,False,0.0,49,1,435.81,435.81,0
CLM_80940,W_eaa55ea6b2dd6b5a,ZONE_BOM_01,2026-08-10,2026-08-11 00:42:00,EVT_ZONE_BOM_01_20260810,0.47,DEV_90e7424d775b,1,False,0.9,42,3,420.67,0.0,1
CLM_80941,W_eaa55ea6b2dd6b5a,ZONE_BOM_01,2026-08-17,2026-08-21 00:15:00,EVT_ZONE_BOM_01_20260817,0.14,DEV_90e7424d775b,1,False,0.01,15,4,752.4,752.4,0
CLM_80942,W_8d66499a52e9e594,ZONE_BLR_01,2026-06-29,2026-07-01 00:07:00,EVT_ZONE_BLR_01_20260629,2.17,DEV_bd63560a5223,1,False,0.03,7,2,274.86,274.86,0
CLM_80943,W_8d66499a52e9e594,ZONE_BLR_01,2026-07-20,2026-07-25 00:12:00,EVT_ZONE_BLR_01_20260720,0.81,DEV_bd63560a5223,1,False,0.03,12,2,254.86,254.86,0
CLM_80944,W_8d66499a52e9e594,ZONE_BLR_01,2026-08-03,2026-08-07 00:42:00,EVT_ZONE_BLR_01_20260803,0.68,DEV_bd63560a5223,1,False,0.09,42,2,463.12,463.12,0
CLM_80945,W_8d66499a52e9e594,ZONE_BLR_01,2026-08-17,2026-08-21 00:15:00,EVT_ZONE_BLR_01_20260817,2.15,DEV_bd63560a5223,1,False,0.07,15,1,178.4,178.4,0
CLM_80946,W_1d754e2690582565,ZONE_BLR_01,2026-06-29,2026-07-02 00:09:00,EVT_ZONE_BLR_01_20260629,1.19,DEV_5053988bb0f2,1,False,0.04,9,2,496.44,496.44,0
CLM_80947,W_1d754e2690582565,ZONE_BLR_01,2026-07-20,2026-07-25 00:56:00,EVT_ZONE_BLR_01_20260720,2.17,DEV_5053988bb0f2,1,False,0.1,56,1,748.15,748.15,0
CLM_80948,W_1d754e2690582565,ZONE_BLR_01,2026-08-03,2026-08-07 00:21:00,EVT_ZONE_BLR_01_20260803,0.38,DEV_5053988bb0f2,1,False,0.01,21,1,1130.9,1130.9,0
CLM_80949,W_1d754e2690582565,ZONE_BLR_01,2026-08-17,2026-08-18 00:05:00,EVT_ZONE_BLR_01_20260817,0.37,DEV_5053988bb0f2,1,False,0.08,5,2,730.93,730.93,0
CLM_80950,W_535007592ece7574,ZONE_MAA_01,2026-07-06,2026-07-10 00:36:00,EVT_ZONE_MAA_01_20260706,1.62,DEV_b54d25cd107c,1,False,0.02,36,3,235.12,235.12,0
CLM_80951,W_535007592ece7574,ZONE_MAA_01,2026-09-14,2026-09-18 00:25:00,EVT_ZONE_MAA_01_20260914,0.12,DEV_b54d25cd107c,1,False,0.05,25,1,328.36,328.36,0
CLM_80952,W_22dceba1048f7f9f,ZONE_BLR_01,2026-06-29,2026-07-04 02:05:00,EVT_ZONE_BLR_01_20260629,1.16,DEV_d163006a41f9,1,False,0.01,125,3,553.53,553.53,0
CLM_80953,W_22dceba1048f7f9f,ZONE_BLR_01,2026-07-20,2026-07-23 05:11:00,EVT_ZONE_BLR_01_20260720,1.28,DEV_d163006a41f9,1,False,0.04,1751,1,793.41,0.0,1
CLM_80954,W_22dceba1048f7f9f,ZONE_BLR_01,2026-08-03,2026-08-06 00:18:00,EVT_ZONE_BLR_01_20260803,0.46,DEV_d163006a41f9,1,False,0.0,18,2,904.55,904.55,0
CLM_80955,W_22dceba1048f7f9f,ZONE_BLR_01,2026-08-17,2026-08-18 00:27:00,EVT_ZONE_BLR_01_20260817,1.46,DEV_d163006a41f9,1,False,0.03,27,1,836.63,836.63,0
CLM_80956,W_bcac97c7dc74e96b,ZONE_BOM_01,2026-06-29,2026-07-02 00:23:00,EVT_ZONE_BOM_01_20260629,0.73,DEV_110691df98df,1,False,0.07,23,3,1796.68,1796.68,0
CLM_80957,W_bcac97c7dc74e96b,ZONE_BOM_01,2026-07-06,2026-07-11 01:21:00,EVT_ZONE_BOM_01_20260706,1.03,DEV_110691df98df,1,False,0.08,81,2,1803.79,1803.79,0
CLM_80958,W_bcac97c7dc74e96b,ZONE_BOM_01,2026-07-13,2026-07-16 00:54:00,EVT_ZONE_BOM_01_20260713,0.01,DEV_110691df98df,1,False,0.08,54,1,643.79,643.79,0
CLM_80959,W_bcac97c7dc74e96b,ZONE_BOM_01,2026-07-20,2026-07-24 00:16:00,EVT_ZONE_BOM_01_20260720,2.98,DEV_110691df98df,1,False,0.08,16,1,1789.74,1789.74,0
CLM_80960,W_bcac97c7dc74e96b,ZONE_BOM_01,2026-07-27,2026-08-01 02:43:00,EVT_ZONE_BOM_01_20260727,2.93,DEV_110691df98df,1,False,0.07,163,2,1367.36,1367.36,0
CLM_80961,W_bcac97c7dc74e96b,ZONE_BOM_01,2026-08-03,2026-08-08 00:28:00,EVT_ZONE_BOM_01_20260803,0.96,DEV_110691df98df,1,False,0.02,28,1,737.04,737.04,0
CLM_80962,W_bcac97c7dc74e96b,ZONE_BOM_01,2026-08-10,2026-08-13 00:57:00,EVT_ZONE_BOM_01_20260810,1.98,DEV_110691df98df,1,False,0.01,57,1,645.98,645.98,0
CLM_80963,W_bcac97c7dc74e96b,ZONE_BOM_01,2026-08-17,2026-08-22 00:21:00,EVT_ZONE_BOM_01_20260817,1.84,DEV_110691df98df,1,False,0.02,21,5,1072.53,1072.53,0
CLM_80964,W_3cd0a8ccfe7b0aef,ZONE_MAA_01,2026-07-06,2026-07-08 00:46:00,EVT_ZONE_MAA_01_20260706,4.14,DEV_43e14a7b6532,1,False,0.02,46,2,280.2,280.2,0
CLM_80965,W_3cd0a8ccfe7b0aef,ZONE_MAA_01,2026-09-14,2026-09-15 00:20:00,EVT_ZONE_MAA_01_20260914,0.06,DEV_43e14a7b6532,1,False,0.05,20,2,167.16,167.16,0
CLM_80966,W_2ca3fca94dcc3868,ZONE_MAA_01,2026-07-06,2026-07-09 00:11:00,EVT_ZONE_MAA_01_20260706,1.62,DEV_886a63726741,1,False,0.04,11,1,221.51,221.51,0
CLM_80967,W_2ca3fca94dcc3868,ZONE_MAA_01,2026-09-14,2026-09-19 01:06:00,EVT_ZONE_MAA_01_20260914,4.03,DEV_886a63726741,1,False,0.84,66,3,317.68,0.0,1
CLM_80968,W_21e5f0fa359b064e,ZONE_HYD_01,2026-07-13,2026-07-18 00:19:00,EVT_ZONE_HYD_01_20260713,1.84,DEV_f7afe56b4b6c,1,False,0.79,19,2,435.75,0.0,1
CLM_80969,W_21e5f0fa359b064e,ZONE_HYD_01,2026-07-27,2026-08-01 00:06:00,EVT_ZONE_HYD_01_20260727,0.96,DEV_f7afe56b4b6c,1,False,0.04,6,2,1209.93,1209.93,0
CLM_80970,W_21e5f0fa359b064e,ZONE_HYD_01,2026-08-17,2026-08-21 00:09:00,EVT_ZONE_HYD_01_20260817,1.56,DEV_f7afe56b4b6c,1,False,0.1,9,2,701.77,701.77,0
CLM_80971,W_21e5f0fa359b064e,ZONE_HYD_01,2026-09-07,2026-09-12 01:18:00,EVT_ZONE_HYD_01_20260907,0.28,DEV_f7afe56b4b6c,1,False,0.01,78,3,655.3,655.3,0
CLM_80972,W_fe57a5c12bf8a432,ZONE_DEL_01,2026-06-29,2026-07-01 01:15:00,EVT_ZONE_DEL_01_20260629,0.4,DEV_a270db9b1afb,1,False,0.05,75,1,468.14,468.14,0
CLM_80973,W_fe57a5c12bf8a432,ZONE_DEL_01,2026-07-06,2026-07-09 01:36:00,EVT_ZONE_DEL_01_20260706,1.26,DEV_a270db9b1afb,1,False,0.09,96,4,2469.33,2469.33,0
CLM_80974,W_fe57a5c12bf8a432,ZONE_DEL_01,2026-07-20,2026-07-22 13:14:00,EVT_ZONE_DEL_01_20260720,0.7,DEV_a270db9b1afb,1,False,0.05,2234,1,926.26,0.0,1
CLM_80975,W_fe57a5c12bf8a432,ZONE_DEL_01,2026-08-03,2026-08-07 01:36:00,EVT_ZONE_DEL_01_20260803,0.9,DEV_a270db9b1afb,1,False,0.01,96,3,2078.08,2078.08,0
CLM_80976,W_fe57a5c12bf8a432,ZONE_DEL_01,2026-08-17,2026-08-22 01:02:00,EVT_ZONE_DEL_01_20260817,2.78,DEV_a270db9b1afb,1,False,0.03,62,3,436.4,436.4,0
CLM_80977,W_20541588942f189c,ZONE_HYD_01,2026-07-13,2026-07-18 01:03:00,EVT_ZONE_HYD_01_20260713,2.38,DEV_09399799e9d2,1,False,0.01,63,2,546.53,546.53,0
CLM_80978,W_20541588942f189c,ZONE_HYD_01,2026-07-27,2026-07-28 00:18:00,EVT_ZONE_HYD_01_20260727,1.31,DEV_09399799e9d2,1,False,0.03,18,1,827.92,827.92,0
CLM_80979,W_20541588942f189c,ZONE_HYD_01,2026-08-17,2026-08-21 00:41:00,EVT_ZONE_HYD_01_20260817,6.6,DEV_09399799e9d2,1,False,0.06,41,4,677.19,677.19,0
CLM_80980,W_20541588942f189c,ZONE_HYD_01,2026-09-07,2026-09-09 01:03:00,EVT_ZONE_HYD_01_20260907,2.22,DEV_09399799e9d2,1,False,0.04,63,1,395.8,395.8,0
CLM_80981,W_4191324fcc89de5b,ZONE_DEL_01,2026-06-29,2026-07-01 01:50:00,EVT_ZONE_DEL_01_20260629,40.47,DEV_8c4d3bca496b,1,False,0.08,110,2,330.41,0.0,1
CLM_80982,W_4191324fcc89de5b,ZONE_DEL_01,2026-07-06,2026-07-07 00:25:00,EVT_ZONE_DEL_01_20260706,0.25,DEV_8c4d3bca496b,1,False,0.03,25,2,1390.58,1390.58,0
CLM_80983,W_4191324fcc89de5b,ZONE_DEL_01,2026-07-20,2026-07-25 00:34:00,EVT_ZONE_DEL_01_20260720,0.84,DEV_8c4d3bca496b,1,False,0.01,34,1,562.68,562.68,0
CLM_80984,W_4191324fcc89de5b,ZONE_DEL_01,2026-08-03,2026-08-05 00:49:00,EVT_ZONE_DEL_01_20260803,1.35,DEV_8c4d3bca496b,1,False,0.06,49,2,1262.2,1262.2,0
CLM_80985,W_4191324fcc89de5b,ZONE_DEL_01,2026-08-17,2026-08-22 00:12:00,EVT_ZONE_DEL_01_20260817,0.53,DEV_8c4d3bca496b,1,False,0.09,12,1,347.89,347.89,0
CLM_80986,W_9c08dd861479a8c2,ZONE_HYD_01,2026-07-13,2026-07-17 03:25:00,EVT_ZONE_HYD_01_20260713,1.0,DEV_35c0fc71f651,1,False,0.06,205,2,679.35,679.35,0
CLM_80987,W_9c08dd861479a8c2,ZONE_HYD_01,2026-07-27,2026-07-29 01:13:00,EVT_ZONE_HYD_01_20260727,0.68,DEV_35c0fc71f651,1,False,0.04,73,1,884.6,884.6,0
CLM_80988,W_9c08dd861479a8c2,ZONE_HYD_01,2026-08-17,2026-08-21 04:13:00,EVT_ZONE_HYD_01_20260817,1.75,DEV_35c0fc71f651,1,False,0.09,253,1,823.77,823.77,0
CLM_80989,W_9c08dd861479a8c2,ZONE_HYD_01,2026-09-07,2026-09-08 00:29:00,EVT_ZONE_HYD_01_20260907,2.73,DEV_35c0fc71f651,1,False,0.01,29,1,495.82,495.82,0
CLM_80990,W_60cf4047962e17f3,ZONE_BOM_01,2026-06-29,2026-07-02 01:34:00,EVT_ZONE_BOM_01_20260629,0.47,DEV_849640c2ea1a,1,False,0.0,94,1,1761.35,1761.35,0
CLM_80991,W_60cf4047962e17f3,ZONE_BOM_01,2026-07-06,2026-07-10 01:05:00,EVT_ZONE_BOM_01_20260706,0.82,DEV_849640c2ea1a,1,False,0.1,65,4,1550.49,1550.49,0
CLM_80992,W_60cf4047962e17f3,ZONE_BOM_01,2026-07-13,2026-07-16 01:37:00,EVT_ZONE_BOM_01_20260713,1.56,DEV_849640c2ea1a,1,False,0.08,97,1,952.95,952.95,0
CLM_80993,W_60cf4047962e17f3,ZONE_BOM_01,2026-07-20,2026-07-25 18:09:00,EVT_ZONE_BOM_01_20260720,0.51,DEV_849640c2ea1a,1,False,0.01,2529,9,1740.09,0.0,1
CLM_80994,W_60cf4047962e17f3,ZONE_BOM_01,2026-07-27,2026-07-28 00:27:00,EVT_ZONE_BOM_01_20260727,37.18,DEV_849640c2ea1a,1,False,0.09,27,2,956.54,0.0,1
CLM_80995,W_60cf4047962e17f3,ZONE_BOM_01,2026-08-03,2026-08-04 00:07:00,EVT_ZONE_BOM_01_20260803,0.48,DEV_849640c2ea1a,1,False,0.05,7,1,748.36,748.36,0
CLM_80996,W_60cf4047962e17f3,ZONE_BOM_01,2026-08-10,2026-08-11 00:54:00,EVT_ZONE_BOM_01_20260810,2.13,DEV_849640c2ea1a,1,False,0.01,54,1,589.2,589.2,0
CLM_80997,W_60cf4047962e17f3,ZONE_BOM_01,2026-08-17,2026-08-20 12:18:00,EVT_ZONE_BOM_01_20260817,0.99,DEV_849640c2ea1a,1,False,0.03,738,3,1003.26,0.0,1
